Département,Numéro Circonscription,Numéro Panneau,Nom,Prénom,Civilité,Nuance Ministère,Nuance agrégée par Le Monde,Parti agrégé par Le Monde
027,03,1,TAMARELLE-VERHAEGHE,Marie,Mme,ENS,LRM-Ensemble,La République en marche
027,03,2,DELANGLE,Julien,M.,DIV,div. d.,divers droite
027,03,7,ROUVIER,Catherine,Mme,REC,Rec.,Reconquête !
027,03,5,WAYOLLE,Annaïck,Mme,ECO,Anim.,Parti animaliste
027,04,8,PERCHET,Marie-Dominique,Mme,LR,LR,Les Républicains
027,04,5,BERTRAND,William,M.,REC,Rec.,Reconquête !
027,04,6,DEBACHE,Naji,M.,DSV,DLF,Debout la France
027,04,10,SAULIÈRE,Chrystelle,Mme,RN,RN,Rassemblement national
027,04,7,BRUN,Philippe,M.,NUP,PS-Nupes,Parti socialiste
027,04,9,GUILMIN,Anthony,M.,DIV,div.,divers inclassable
027,04,2,THOMAS,Sylvain,M.,ECO,Anim.,Parti animaliste
027,04,3,DJEMEL,Nadjia,Mme,ECO,div.,divers inclassable
027,04,1,SOLAL,Christophe,M.,DXG,LO,Lutte ouvrière
027,04,4,QUESTEL,Bruno,M.,ENS,LRM-Ensemble,La République en marche
027,04,11,TACONET,Olivier,M.,RDG,PRG,Parti radical de gauche
027,05,9,DAVERTON,David,M.,LR,LR,Les Républicains
027,05,5,HOUSSIN,Timothée,M.,RN,RN,Rassemblement national
027,05,4,TOQUARD,Karl,M.,DSV,DLF,Debout la France
027,05,6,RABIER,Martine,Mme,ECO,Anim.,Parti animaliste
027,05,8,FONTAINE,Joëlle,Mme,ECO,écol.,divers écologistes
027,05,2,JOURDAIN,Pierre-Yves,M.,NUP,EELV-Nupes,Europe Ecologie-Les Verts
027,05,3,BLITMAN,Delphine,Mme,DXG,LO,Lutte ouvrière
027,05,7,BONNET,François,M.,REC,Rec.,Reconquête !
027,05,10,OUZILLEAU,François,M.,ENS,LRM-Ensemble,La République en marche
027,05,1,NIAKATE,Fatoumata,Mme,DXD,ext. d.,divers extrême droite
028,01,3,VERGNE,Ladislas,M.,LR,LR,Les Républicains
028,01,8,HEMARDINQUER,Cyril,M.,REC,Rec.,Reconquête !
028,01,9,DELORME-MONSARRAT,David,M.,RN,RN,Rassemblement national
028,01,1,MAZAHERI,Pierre,M.,ECO,Anim.,Parti animaliste
028,01,2,MAILLET,Lucien,M.,DSV,Pat.,Les Patriotes
028,01,4,DORANGE,Karine,Mme,DVD,LR dis.,dissident Les Républicains
028,01,7,GUILLEMAIN,Quentin,M.,NUP,EELV-Nupes,Europe Ecologie-Les Verts
028,01,5,KASBARIAN,Guillaume,M.,ENS,LRM-Ensemble,La République en marche
028,01,6,AUBERT,Marie-José,Mme,DXG,LO,Lutte ouvrière
028,02,1,MARLEIX,Olivier,M.,LR,LR,Les Républicains
028,02,3,KRAEMER,Emmanuelle,Mme,DXG,ext. g.,autres extrême gauche
028,02,6,REIGNIER,Pierre-Marcel,M.,ECO,Anim.,Parti animaliste
028,02,10,LUZEAU,Emeline,Mme,DSV,DLF,Debout la France
028,02,11,CASTRO,Sylvie,Mme,ECO,écol.,divers écologistes
028,02,12,NIKOLIC,Aleksandar,M.,RN,RN,Rassemblement national
028,02,4,DAVID,Maxime,M.,ENS,LRM-Ensemble,La République en marche
028,02,8,DENIS,Adrien,M.,DXG,LO,Lutte ouvrière
028,02,2,CHAARY,Yassin,M.,DXG,LFI dis.,dissident LFI hors accord Nupes
028,02,7,JAFFRENOU,Béatrice,Mme,DXG,POID,Parti ouvrier indépendant démocratique
028,02,9,BOËTÉ,Kévin,M.,NUP,LFI-Nupes,La France insoumise
028,02,5,D'AMILLY,Agnès,Mme,REC,Rec.,Reconquête !
028,03,3,MARTIAL,Rémi,M.,LR,LR,Les Républicains
028,03,8,CHEVROLLIER,Vincent,M.,DXG,LO,Lutte ouvrière
028,03,2,ORFILA,Valéria,Mme,NUP,LFI-Nupes,La France insoumise
028,03,4,GERACI,Carole,Mme,DIV,div. d.,divers droite
028,03,5,LAMIRAULT,Luc,M.,ENS,Hor.-Ensemble,Horizons
028,03,6,FLAUNET,Régine,Mme,RN,RN,Rassemblement national
028,03,7,BOUTICOURT,Damien,M.,DSV,DLF,Debout la France
028,03,9,JOLY,Vivette,Mme,ECO,écol.,divers écologistes
028,03,10,RIBAS,Romain,M.,DVC,LRM dis.,dissident La République en marche
028,03,11,DARDABA,Soumaya,Mme,ECO,écol.,divers écologistes
028,03,12,BARBIER,Claire,Mme,ECO,Anim.,Parti animaliste
028,03,1,LAQUA,Éric,M.,REC,Rec.,Reconquête !
028,03,13,LAMOUREUX,Aurore,Mme,DXG,POID,Parti ouvrier indépendant démocratique
028,04,8,MEYBLUM,Elisabeth,Mme,LR,LR,Les Républicains
028,04,4,DE OLIVEIRA,Virginia,Mme,RN,RN,Rassemblement national
028,04,6,ASSAYAG,Anne-Laure,Mme,DXG,LO,Lutte ouvrière
028,04,5,MIOQUE,Pierre,M.,ECO,Anim.,Parti animaliste
028,04,7,DASSAS,Evelyne,Mme,ECO,écol.,divers écologistes
028,04,9,LEMOINE,Aude,Mme,DSV,souv.,divers souverainistes
028,04,3,VIGIER,Philippe,M.,ENS,MoDem-Ensemble,Mouvement démocrate
028,04,2,LHOPITEAU,Vincent,M.,REC,Rec.,Reconquête !
028,04,1,GASTON,Mathieu,M.,NUP,LFI-Nupes,La France insoumise
029,01,3,GUÉGAN,Izold,Mme,REG,rég.,régionalistes
029,01,2,BILLARD,Thierry,M.,DSV,Pat.,Les Patriotes
029,01,6,MÉNARD,Isabelle,Mme,UDI,UDI,Union des démocrates et indépendants
029,01,8,HÉNAFF,Christel,Mme,RN,RN,Rassemblement national
029,01,5,LE MEUR,Annaïg,Mme,ENS,LRM-Ensemble,La République en marche
029,01,7,HERMAN,France,Mme,REC,Rec.,Reconquête !
029,01,10,PIRO,Élisabeth,Mme,DXG,LO,Lutte ouvrière
029,01,1,FONTAINE,Georges-Philippe,M.,DVD,LR dis.,dissident Les Républicains
029,01,4,LE REST,Bernard,M.,REG,UDB-RPS,Union démocratique bretonne
029,01,9,LEBERT,Grégory,M.,NUP,EELV-Nupes,Europe Ecologie-Les Verts
029,02,10,PELLICANO,Fortuné,M.,RDG,PRG,Parti radical de gauche
029,02,1,SALAMI,Réza,M.,DVG,PS dis.,dissident PS hors accord Nupes
029,02,11,CADALEN,Pierre-Yves,M.,NUP,LFI-Nupes,La France insoumise
029,02,3,LE CORRE,Jean-Yves,M.,ECO,Anim.,Parti animaliste
029,02,4,LARSONNEUR,Jean-Charles,M.,DVC,LRM dis.,dissident La République en marche
029,02,12,CABON,Mikaël,M.,DVC,LRM dis.,dissident La République en marche
029,02,14,POULLAOUEC,Yvette,Mme,RN,RN,Rassemblement national
029,02,2,COLLARD,Rémy,M.,DXG,LO,Lutte ouvrière
029,02,9,VASSEUR,Alice,Mme,DVG,Pirate,Parti Pirate
029,02,13,COATANEA,Marc,M.,ENS,LRM-Ensemble,La République en marche
029,02,16,LOUVEL,Elisabeth,Mme,REC,Rec.,Reconquête !
029,02,8,HITA,Melvyn,M.,DXG,POID,Parti ouvrier indépendant démocratique
029,02,15,MIGEREL,Sandrine,Mme,REG,UDB-RPS,Union démocratique bretonne
029,02,6,GÉLÉBART,Anne,Mme,UDI,UDI,Union des démocrates et indépendants
029,02,7,HEBERT,Gérald,M.,DSV,Pat.,Les Patriotes
029,02,5,MADEC,Sylvia,Mme,REG,rég.,régionalistes
029,03,9,LE BIAN,Francis,M.,LR,LR,Les Républicains
029,03,8,GOVERNATORI,Jean-Marc,M.,ECO,EAC,Ecologie au centre
029,03,1,SMOLARZ,Pierre,M.,NUP,LFI-Nupes,La France insoumise
029,03,3,ABASQ,Roger,M.,RN,RN,Rassemblement national
029,03,6,GUEGUEN,Yves,M.,DSV,DLF,Debout la France
029,03,4,MULLER,Matthieu,M.,DXG,LO,Lutte ouvrière
029,03,5,LE GAC,Didier,M.,ENS,LRM-Ensemble,La République en marche
029,03,7,LE MOIGN,Patricia,Mme,REC,Rec.,Reconquête !
029,03,2,DUPRAT,Loïc,M.,REG,rég.,régionalistes
029,04,3,HÉNAFF,Marie-Claire,Mme,LR,LR,Les Républicains
029,04,1,BEAUPRÉ,Michel,M.,REG,UDB-RPS,Union démocratique bretonne
029,04,4,BERGAMI,Jérôme,M.,REC,Rec.,Reconquête !
029,04,5,ENFROY,Guillaume,M.,DIV,Pirate,Parti Pirate
029,04,9,LE FEUR,Sandrine,Mme,ENS,LRM-Ensemble,La République en marche
029,04,11,BLOSSE,Patricia,Mme,DXG,LO,Lutte ouvrière
029,04,6,LEMÉNICIER,Jean-François,M.,ECO,Anim.,Parti animaliste
029,04,7,PAYRAUD,Michel,M.,DVC,div.,divers inclassable
029,04,8,RENOU,Monique,Mme,DSV,Pat.,Les Patriotes
029,04,2,VULPIANI,Sylvaine,Mme,NUP,Gen.-Nupes,Génération.s
029,04,10,BIHOUEE,Tony,M.,RN,RN,Rassemblement national
029,05,2,BRIANT,Félix,M.,LR,LR,Les Républicains
029,05,5,MURIOT,Stéphanie,Mme,ECO,Anim.,Parti animaliste
029,05,7,THOMAÏDIS,Renée,Mme,RN,RN,Rassemblement national
029,05,6,LOLLIÉROU,Thierry-Hubert,M.,REC,Rec.,Reconquête !
029,05,9,LE NY,Brigitte,Mme,REG,rég.,régionalistes
029,05,8,MELCHIOR,Graziella,Mme,ENS,LRM-Ensemble,La République en marche
029,05,1,DE CECCO,Angélique,Mme,REG,UDB-RPS,Union démocratique bretonne
029,05,3,CAJEAN,Christian,M.,DXG,LO,Lutte ouvrière
029,05,4,SARRABEZOLLES,Nathalie,Mme,NUP,PS-Nupes,Parti socialiste
029,06,4,THOMIN,Mélanie,Mme,NUP,PS-Nupes,Parti socialiste
029,06,2,LE FUR,Patrick,M.,RN,RN,Rassemblement national
029,06,10,FEHRINGER,Bernard,M.,ECO,Anim.,Parti animaliste
029,06,1,FABRE,Valérie,Mme,DIV,Pirate,Parti Pirate
029,06,3,BROUSTAUT,Sophie,Mme,REC,Rec.,Reconquête !
029,06,5,PLOUZANÉ,Philippe,M.,REG,UDB-RPS,Union démocratique bretonne
029,06,6,FERRAND,Richard,M.,ENS,LRM-Ensemble,La République en marche
029,06,7,PASQUET,Alan,M.,REG,rég.,régionalistes
029,06,8,PFLIEGER,Mathilde Maria,Mme,DIV,div.,divers inclassable
029,06,11,PERENNEC,Tugdual,M.,DIV,div.,divers inclassable
029,06,12,CORDIER,Philippe,M.,DXG,LO,Lutte ouvrière
029,06,13,BEAULIEU,Tiphaine,Mme,DIV,Rés.,Résistons !
029,06,9,NICOLAS,Gaëlle,Mme,LR,LR,Les Républicains
029,07,5,LE GUEN,Eric,M.,LR,LR,Les Républicains
029,07,4,PEREZ,Alain,M.,DIV,div.,divers inclassable
029,07,3,BOUIN,Yolande,Mme,NUP,LFI-Nupes,La France insoumise
029,07,2,TANGUY,Jacques,M.,DIV,Rés.,Résistons !
029,07,11,DEBLIQUI,Régis,M.,DXG,LO,Lutte ouvrière
029,07,12,TOUZÉ,Maxime,M.,REG,UDB-RPS,Union démocratique bretonne
029,07,1,TANGUY,Liliana,Mme,ENS,LRM-Ensemble,La République en marche
029,07,10,DJOBO,Abbas,M.,ECO,Anim.,Parti animaliste
029,07,6,MALET,Aela,Mme,REG,rég.,régionalistes
029,07,7,CRIQUET,Patrik,M.,DIV,div.,divers inclassable
029,07,8,LERICHE,Yann,M.,REC,Rec.,Reconquête !
029,07,9,NICOLAS,Franck,M.,RN,RN,Rassemblement national
029,08,1,GOURLAOUEN,Claire,Mme,LR,LR,Les Républicains
029,08,9,PAINGAULT,Claire,Mme,REG,rég.,régionalistes
029,08,4,LE FLAO,Youenn,M.,NUP,LFI-Nupes,La France insoumise
029,08,7,MOREL,Anne,Mme,DXG,LO,Lutte ouvrière
029,08,8,COUËDELO,Pierre,M.,REC,Rec.,Reconquête !
029,08,2,DRAN,Laurent,M.,ECO,Anim.,Parti animaliste
029,08,3,CUCINIELLO,Manon,Mme,DSV,DLF,Debout la France
029,08,6,PEREZ,Christian,M.,RN,RN,Rassemblement national
029,08,5,BALANANT,Erwan,M.,ENS,MoDem-Ensemble,Mouvement démocrate
02A,01,11,BIZZARI,Pascale,Mme,ECO,div.,divers inclassable
02A,01,4,DE MARI,Robin,M.,DVG,LFI,La France insoumise
02A,01,6,SUSINI,Angélique,Mme,DVG,PS,Parti socialiste
02A,01,8,AMZIANE,Anissa-Flore,Mme,DVG,PCF,Parti communiste français
02A,01,1,QUINTELA,David,M.,REC,Rec.,Reconquête !
02A,01,7,MARCANGELI,Laurent,M.,ENS,Hor.-Ensemble,Horizons
02A,01,12,LAINEZ,Claire,Mme,DXG,LO,Lutte ouvrière
02A,01,2,LIPPLER,Walter,M.,DSV,Pat.,Les Patriotes
02A,01,3,MOZZICONACCI,Michel,M.,DVC,div. c.,divers centre
02A,01,10,ANTONA,Nathaly,Mme,RN,RN,Rassemblement national
02A,01,5,CARROLAGGI,Jean-Paul,M.,REG,ind.,indépendantistes
02A,01,9,COLONNA,Romain,M.,REG,Femu-RPS,Femu a Corsica
02A,02,5,SALMAT,Ghislaine,Mme,DVG,PS,Parti socialiste
02A,02,1,NICOLAI,Yves,M.,ECO,EAC,Ecologie au centre
02A,02,7,FILONI,François,M.,RN,RN,Rassemblement national
02A,02,8,ETTORI,Vincent Louis,M.,DSV,Pat.,Les Patriotes
02A,02,6,MUSELLI-COLONNA,Pierre-Ange,M.,DVG,PCF,Parti communiste français
02A,02,2,DAÏEN,Yves,M.,DXG,LO,Lutte ouvrière
02A,02,3,BATTISTINI,Olivier,M.,REC,Rec.,Reconquête !
02A,02,4,COLOMBANI,Paul-André,M.,REG,PNC-RPS,Partitu di a nazione corsa
02A,02,9,CHAMPEAU,Dylan,M.,DVG,ext. g.,autres extrême gauche
02A,02,10,BOZZI,Valérie,Mme,DVD,div. d.,divers droite
02A,02,11,PUCCINELLI,Pierre-Paul,M.,REG,div.,divers inclassable
02B,01,11,CETTOUR-LEONI,Christine,Mme,DSV,Pat.,Les Patriotes
02B,01,8,STAELENS,Michel,M.,ECO,Anim.,Parti animaliste
02B,01,6,MAUNY,Dominique,Mme,DVG,LFI,La France insoumise
02B,01,10,STEFANI,Michel,M.,DVG,PCF,Parti communiste français
02B,01,9,FERNANDEZ,Alexis,M.,RN,RN,Rassemblement national
02B,01,12,TOMASI,Petru Antone,M.,REG,ind.,indépendantistes
02B,01,1,MORGANTI,Julien,M.,DVC,div. c.,divers centre
02B,01,2,MAQUET,Gaël,M.,DIV,div.,divers inclassable
02B,01,3,LAMBERTI,Jean,M.,REC,Rec.,Reconquête !
02B,01,4,PAOLI,Jean-François,M.,ENS,PRV-Ensemble,Parti radical valoisien
02B,01,5,CASTELLANI,Michel,M.,REG,Femu-RPS,Femu a Corsica
02B,01,7,JOSUÉ,Olivier,M.,DXG,LO,Lutte ouvrière
02B,02,4,RAFFAELLI - FRANCESCHI,Amélie,Mme,DVG,PCF,Parti communiste français
02B,02,8,CARDI,Jean,M.,RN,RN,Rassemblement national
02B,02,7,RONGIONE,Viviane,Mme,DXG,LO,Lutte ouvrière
02B,02,5,BARONNE ML MARIANI,.,Mme,DIV,Pirate,Parti Pirate
02B,02,1,ACQUAVIVA,Jean-Félix,M.,REG,Femu-RPS,Femu a Corsica
02B,02,2,CECCOLI,François-Xavier,M.,DVD,div. d.,divers droite
02B,02,6,MORTINI,Lionel,M.,REG,aut.,autonomistes
02B,02,3,SALDUCCI,Marie Dominique,Mme,DSV,DLF,Debout la France
030,01,6,GARDEUR-BANCEL,Véronique,Mme,LR,LR,Les Républicains
030,01,8,COGO,Yannick,M.,ECO,Anim.,Parti animaliste
030,01,10,MENARD,Charles,M.,NUP,LFI-Nupes,La France insoumise
030,01,1,DUMAS,Françoise,Mme,ENS,LRM-Ensemble,La République en marche
030,01,4,CAVAGLIA,Erick,M.,REC,Rec.,Reconquête !
030,01,7,LECLERC,Isabelle,Mme,DXG,LO,Lutte ouvrière
030,01,2,GILLET,Yoann,M.,RN,RN,Rassemblement national
030,01,12,DANJOU,Sylvie,Mme,ECO,écol.,divers écologistes
030,01,3,AUSSEIL,Sarah,Mme,DVD,MdR,Mouvement de la ruralité
030,01,9,OUATELI,Naïma,Mme,DIV,UDMF,Union des démocrates musulmans français
030,01,5,ZAOUCHE,Evrard,M.,DIV,div.,divers inclassable
030,01,11,MOULA,Alain,M.,DIV,div.,divers inclassable
030,02,5,TOUZELLIER,Frédéric,M.,LR,LR,Les Républicains
030,02,1,GHIRARDI,Coralie,Mme,NUP,LFI-Nupes,La France insoumise
030,02,4,MANSON,Stéphane,M.,DXG,LO,Lutte ouvrière
030,02,6,VOIRON,Julien,M.,DIV,Pirate,Parti Pirate
030,02,9,LEROY,Anthony,M.,REC,Rec.,Reconquête !
030,02,3,BOURRELY,Geneviève,Mme,DSV,DLF,Debout la France
030,02,7,MEIZONNET,Nicolas,M.,RN,RN,Rassemblement national
030,02,8,MOUKITE,Zakaria,M.,ECO,écol.,divers écologistes
030,02,10,SEVILLA,Pierre-Jean,M.,ECO,écol.,divers écologistes
030,02,2,LACHAUD,Yvan,M.,ENS,Hor.-Ensemble,Horizons
030,03,9,ARNAUD,Blandine,Mme,LR,LR,Les Républicains
030,03,1,SCARAMOZZINO,Joëlle,Mme,ECO,écol.,divers écologistes
030,03,4,GUICHARD,Anne,Mme,DIV,div. g.,Divers gauche
030,03,11,MOULIN,Jean-Marie,M.,REC,Rec.,Reconquête !
030,03,2,MICHON,Catherine,Mme,ECO,Anim.,Parti animaliste
030,03,3,NOVARETTI,Monique,Mme,RDG,PRG,Parti radical de gauche
030,03,6,EGÉA,Jean,M.,DXG,LO,Lutte ouvrière
030,03,7,PRÉVOST,Christophe,M.,REG,Rés.,Résistons !
030,03,8,CELLIER,Anthony,M.,ENS,LRM-Ensemble,La République en marche
030,03,5,BORDES,Pascale,Mme,RN,RN,Rassemblement national
030,03,10,OROMI,Sabine,Mme,NUP,PCF-Nupes,Parti communiste français
030,04,1,MEURIN,Pierre,M.,RN,RN,Rassemblement national
030,04,7,BORD,Arnaud,M.,NUP,PS-Nupes,Parti socialiste
030,04,6,PASSIEU,Dominique Richard,M.,DVC,Rés.,Résistons !
030,04,8,BIAIS,Denis,M.,DSV,Pat.,Les Patriotes
030,04,4,GIRARD,Gaël,M.,DVD,MdR,Mouvement de la ruralité
030,04,3,SCHUSTER,Nadine,Mme,ECO,écol.,divers écologistes
030,04,12,MARTRE,Valérie,Mme,UDI,UDI,Union des démocrates et indépendants
030,04,2,WAGNER,Aurélie,Mme,REC,Rec.,Reconquête !
030,04,9,DE FARIA,Jean-Pierre,M.,DVD,div. d.,divers droite
030,04,11,NAPOLI,Stéphane,M.,DIV,div.,divers inclassable
030,04,13,GARCIA,Jérôme,M.,DXG,LO,Lutte ouvrière
030,04,10,RIBOT,Philippe,M.,ENS,Agir-Ensemble,Agir
030,04,5,BIENKOWSKI,Stéphanie,Mme,ECO,Anim.,Parti animaliste
030,05,11,BOYER,Léa,Mme,LR,LR,Les Républicains
030,05,1,MERAND,Didier,M.,DIV,div. g.,Divers gauche
030,05,4,SALA,Michel,M.,NUP,LFI-Nupes,La France insoumise
030,05,2,BOZEC,Frédérique,Mme,REC,Rec.,Reconquête !
030,05,3,OLINET,Agnès,Mme,DXG,LO,Lutte ouvrière
030,05,5,ROCCO,Catherine,Mme,ECO,écol.,divers écologistes
030,05,6,LAUNAY,Jean-Marie,M.,RN,RN,Rassemblement national
030,05,7,CASANO,Nathan,M.,DVC,MdR,Mouvement de la ruralité
030,05,9,BRASSELET,Annie,Mme,DSV,Pat.,Les Patriotes
030,05,8,CAPALDI,Antoine,M.,REG,Rés.,Résistons !
030,05,10,DAUFÈS-ROUX,Catherine,Mme,ENS,LRM-Ensemble,La République en marche
030,06,3,GARDET,Laurence,Mme,RN,RN,Rassemblement national
030,06,9,COURDIL,François,M.,LR,LR,Les Républicains
030,06,7,GUILLEMIN,Stéphane,M.,REC,Rec.,Reconquête !
030,06,6,STIVAL,Nicolas,M.,DSV,Pat.,Les Patriotes
030,06,8,GILLI,Stephane,M.,ECO,écol.,divers écologistes
030,06,10,BENSLIMA,Mounir,M.,ECO,écol.,divers écologistes
030,06,11,BERTA,Philippe,M.,ENS,MoDem-Ensemble,Mouvement démocrate
030,06,1,GUILLOT,Sophie,Mme,DVC,div.,divers inclassable
030,06,2,MAURIN,Jean-Claude,M.,DVG,FGR,Fédération de la gauche républicaine
030,06,5,TERBECHE,Aïcha,Mme,DXG,LO,Lutte ouvrière
030,06,4,CADÈNE,Nicolas,M.,NUP,EELV-Nupes,Europe Ecologie-Les Verts
031,01,5,CASTILLO-MENDEGRIS,Oscar,M.,LR,LR,Les Républicains
031,01,9,CLOUET,Hadrien,M.,NUP,LFI-Nupes,La France insoumise
031,01,2,COMBES,Benjamin,M.,ECO,Anim.,Parti animaliste
031,01,4,MARSAL,Cathy,Mme,RN,RN,Rassemblement national
031,01,6,ROCCA,Jacques,M.,DVC,div. c.,divers centre
031,01,1,BAUDIS,Pierre,M.,ENS,LRM-Ensemble,La République en marche
031,01,3,LE PENVEN,Olivier,M.,DXG,LO,Lutte ouvrière
031,01,7,BAPT,Pierre Nicolas,M.,RDG,PRG,Parti radical de gauche
031,01,8,BOUJAT,Evelyne,Mme,REG,div.,divers inclassable
031,01,10,BATTISTELLA,Aude,Mme,REC,Rec.,Reconquête !
031,01,11,PICARD,Georges,M.,DXG,div.,divers inclassable
031,02,7,GENNARO-SAINT,Christine,Mme,LR,LR,Les Républicains
031,02,12,KARASIAK,Nicolas,M.,ECO,Anim.,Parti animaliste
031,02,13,STAMBACH-TERRENOIR,Anne,Mme,NUP,LFI-Nupes,La France insoumise
031,02,14,LORANS,Pauline,Mme,REC,Rec.,Reconquête !
031,02,1,JOVIADO,Gilles,M.,DVG,PRG,Parti radical de gauche
031,02,4,CAMPO,Charles,M.,DSV,Pat.,Les Patriotes
031,02,10,TEYCHENE,Sonia,Mme,RN,RN,Rassemblement national
031,02,2,BARTHÉLÉMY,Clotilde,Mme,DXG,LO,Lutte ouvrière
031,02,3,GUIBERT,Adeline,Mme,DVG,souv.,divers souverainistes
031,02,5,LAGLEIZE,Jean-Luc,M.,ENS,MoDem-Ensemble,Mouvement démocrate
031,02,6,DE TOURNADRE,Estelle,Mme,DIV,div.,divers inclassable
031,02,9,MARTIN,Pierre,M.,DIV,Pirate,Parti Pirate
031,02,11,BALES,Laurent,M.,REG,rég.,régionalistes
031,02,8,CATHALA,Catherine,Mme,ECO,div.,divers inclassable
031,03,7,ARRIBAGÉ,Laurence,Mme,LR,LR,Les Républicains
031,03,1,ALARCON,Stéphanie,Mme,RN,RN,Rassemblement national
031,03,11,MUR,Patrice,M.,RDG,PRG,Parti radical de gauche
031,03,2,CALMELS,Benoît,M.,ECO,div.,divers inclassable
031,03,9,SANVISENS,Clément,M.,ECO,Anim.,Parti animaliste
031,03,3,ROBY,Agathe,Mme,NUP,LFI-Nupes,La France insoumise
031,03,4,VIGNON,Corinne,Mme,ENS,LRM-Ensemble,La République en marche
031,03,10,DULON,Camille,Mme,REC,Rec.,Reconquête !
031,03,8,DE GUYENRO,Olivier,M.,DVD,div.,divers inclassable
031,03,12,LIGNIER,André Michel,M.,DVG,div.,divers inclassable
031,03,5,SAFORCADA,David,M.,DVG,souv.,divers souverainistes
031,03,6,ADRADA,Malena,Mme,DXG,LO,Lutte ouvrière
031,04,10,SERP,Bertrand,M.,LR,LR,Les Républicains
031,04,6,DELMAS,Jacme,M.,REG,rég.,régionalistes
031,04,8,PIQUEMAL,François,M.,NUP,LFI-Nupes,La France insoumise
031,04,1,SADOWSKI,Ewa,Mme,RN,RN,Rassemblement national
031,04,4,SABATER,Raimon,M.,ECO,Anim.,Parti animaliste
031,04,3,COTTREL,Arthur,M.,REC,Rec.,Reconquête !
031,04,12,CARSALADE,Jean-Pierre,M.,DVC,div.,divers inclassable
031,04,13,CONSTANS,Marie-Claire,Mme,ENS,LRM-Ensemble,La République en marche
031,04,9,BRANDELY,Cécile,Mme,DXG,POID,Parti ouvrier indépendant démocratique
031,04,14,AGAG-BOUDJAHLAT,Fatiha,Mme,DVG,FGR,Fédération de la gauche républicaine
031,04,5,LAFARGE,Sandrine,Mme,DVG,div.,divers inclassable
031,04,7,SY,Khady-Alberte,Mme,DVG,div.,divers inclassable
031,04,11,JALOUNEIX,Anaïs,Mme,DVG,div.,divers inclassable
031,04,2,MARCIREAU,Patrick,M.,DXG,LO,Lutte ouvrière
031,05,3,CHERONNET,Jean-Christophe,M.,LR,LR,Les Républicains
031,05,9,VELO,Johanna,Mme,ECO,Anim.,Parti animaliste
031,05,12,GOMBERT,Laurence,Mme,DVG,div. g.,Divers gauche
031,05,7,LEONARDELLI,Julien,M.,RN,RN,Rassemblement national
031,05,5,ESPAGNOLLE,Sylvie,Mme,NUP,LFI-Nupes,La France insoumise
031,05,2,HONTANS,Bruno,M.,REC,Rec.,Reconquête !
031,05,4,PIQUES,Jérôme,M.,REG,Rés.,Résistons !
031,05,6,LASERGE,Michel,M.,DXG,LO,Lutte ouvrière
031,05,8,PORTARRIEU,Jean-François,M.,ENS,LRM-Ensemble,La République en marche
031,05,10,MOSDIER,Alizée,Mme,RDG,PRG,Parti radical de gauche
031,05,11,GRIEU,Anne,Mme,DIV,Pirate,Parti Pirate
031,05,1,VIRGOS,Pascal,M.,DSV,DLF,Debout la France
031,06,12,ALVES,Christophe,M.,LR,LR,Les Républicains
031,06,8,LAPORTE,Sandra,Mme,ECO,écol.,divers écologistes
031,06,3,JOUVE,Fabien,M.,NUP,PS-Nupes,Parti socialiste
031,06,2,PUEL,Michele,Mme,DXG,LO,Lutte ouvrière
031,06,5,PIUSSAN,Dominique,Mme,REC,Rec.,Reconquête !
031,06,7,IBORRA,Monique,Mme,ENS,LRM-Ensemble,La République en marche
031,06,6,MARTIN,Tristan,M.,DVG,div. g.,Divers gauche
031,06,9,QUINTON,Marc,M.,DIV,Pirate,Parti Pirate
031,06,11,BONNEMAISON,Sylvie,Mme,DVD,Rés.,Résistons !
031,06,1,HELMAN,Christelle,Mme,DVG,FGR,Fédération de la gauche républicaine
031,06,4,TARANTO,Thierry,M.,DVD,div. d.,divers droite
031,06,13,PATER,Servane,Mme,ECO,Anim.,Parti animaliste
031,06,10,AIELLO,Lydia,Mme,RN,RN,Rassemblement national
031,06,14,LANOIX,Delphine,Mme,DSV,Pat.,Les Patriotes
031,07,12,BANCHERIT,Christophe,M.,LR,LR,Les Républicains
031,07,1,ALBERT,Stéphane,M.,REG,rég.,régionalistes
031,07,10,ETCHEVERRY,Sophie,Mme,DIV,Pirate,Parti Pirate
031,07,11,EYMOND,Angelique,Mme,DVD,Rés.,Résistons !
031,07,8,PINATEL,Emmanuelle,Mme,RN,RN,Rassemblement national
031,07,2,TOUTUT-PICARD,Elisabeth,Mme,ENS,LRM-Ensemble,La République en marche
031,07,3,TESSEREAU,Georges-Henri,M.,REC,Rec.,Reconquête !
031,07,6,BERGNES,Hervé,M.,DXG,LO,Lutte ouvrière
031,07,9,MIDALI,Julien,M.,DVG,PRG,Parti radical de gauche
031,07,5,VON DEYEN,Romain,M.,ECO,Anim.,Parti animaliste
031,07,7,THUARD,Florent,M.,DSV,Pat.,Les Patriotes
031,07,4,BEX,Christophe,M.,NUP,LFI-Nupes,La France insoumise
031,08,6,SERRE,Wilfried,M.,DVD,Rés.,Résistons !
031,08,1,AVIRAGNET,Joël,M.,DVG,PS-Nupes,Parti socialiste
031,08,2,FAUVERNIER,Annabelle,Mme,DVG,EELV dis.,dissident EELV hors accord Nupes
